#name	ftp_path	organism	assembly_level
Cr_neof_grubii_AD2_60a	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/215/775/GCA_002215775.1_Cryp_neof_AD2_60a_V1	Cryptococcus neoformans	Scaffold
Cr_neof_grubii_Br795	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/222/225/GCA_002222225.1_Cryp_neof_Br795_V1	Cryptococcus neoformans	Contig
Cr_neof_grubii_Bt1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/215/705/GCA_002215705.1_Cryp_neof_Bt1_V1	Cryptococcus neoformans	Scaffold
Cr_neof_grubii_Bt120	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/222/465/GCA_002222465.1_Cryp_neof_Bt120_V1	Cryptococcus neoformans	Scaffold
Cr_neof_grubii_Bt15	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/222/335/GCA_002222335.1_Cryp_neof_Bt15_V1	Cryptococcus neoformans	Scaffold
Cr_neof_grubii_Bt63	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/234/625/GCA_002234625.1_Cryp_neof_Bt63_V1	Cryptococcus neoformans	Scaffold
Cr_neof_grubii_Bt85	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/215/835/GCA_002215835.1_Cryp_neof_Bt85_V1	Cryptococcus neoformans	Scaffold
Cr_neof_grubii_C23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/215/825/GCA_002215825.1_Cryp_neof_C23_V1	Cryptococcus neoformans	Scaffold
Cr_neof_grubii_c45	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/215/855/GCA_002215855.1_Cryp_neof_C45_V1	Cryptococcus neoformans	Scaffold
Cr_neof_grubii_c8	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/222/405/GCA_002222405.1_Cryp_neof_C8_V1	Cryptococcus neoformans	Scaffold
Cr_neof_grubii_CHC193	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/222/295/GCA_002222295.1_Cryp_neof_CHC193_V1	Cryptococcus neoformans	Contig
Cr_neof_grubii_D17_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/222/255/GCA_002222255.1_Cryp_neof_D17_1_V1	Cryptococcus neoformans	Scaffold
Cr_neof_grubii_Gb118	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/224/005/GCA_002224005.1_Cryp_neof_Gb118_V1	Cryptococcus neoformans	Scaffold
Cr_neof_grubii_H99	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/245/GCF_000149245.1_CNA3	Cryptococcus neoformans	Chromosome
Cr_neof_grubii_MW_RSA1955	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/222/455/GCA_002222455.1_Cryp_neof_MW_RSA1955_V1	Cryptococcus neoformans	Contig
Cr_neof_grubii_MW_RSA36	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/222/395/GCA_002222395.1_Cryp_neof_MW_RSA36_V1	Cryptococcus neoformans	Scaffold
Cr_neof_grubii_MW_RSA852	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/035/GCA_002220035.1_Cryp_neof_MW_RSA852_V1	Cryptococcus neoformans	Contig
Cr_neof_grubii_Th84	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/222/315/GCA_002222315.1_Cryp_neof_Th84_V1	Cryptococcus neoformans	Scaffold
Cr_neof_grubii_Tu259_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/222/325/GCA_002222325.1_Cryp_neof_Tu259_1_V1	Cryptococcus neoformans	Scaffold
Cr_neof_grubii_Tu401_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/222/475/GCA_002222475.1_Cryp_neof_Tu401_1_V1	Cryptococcus neoformans	Scaffold
Cr_neof_grubii_Ze90_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/222/385/GCA_002222385.1_Cryp_neof_Ze90_1_V1	Cryptococcus neoformans	Scaffold
Cr_neof_neoformans_B_3501A	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/385/GCF_000149385.1_ASM14938v1	Cryptococcus neoformans	Chromosome
Cr_neof_neoformans_JEC21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/091/045/GCF_000091045.1_ASM9104v1	Cryptococcus neoformans	Chromosome
Cr_neof_neoformans_XL280	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/216/205/GCA_002216205.1_ASM221620v1	Cryptococcus neoformans	Chromosome
Cr_win_CBS_7118	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/720/155/GCF_001720155.1_Tsuc_wing_CBS7118_V1	Cryptococcus wingfieldii	Scaffold
E_ama_E4668	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/877/375/GCA_000877375.1_EamaE4668v1	Epichloe amarillans	Contig
E_ama_E57	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/223/075/GCA_000223075.2_EpiAma_1.0	Epichloe amarillans	Contig
E_bac_ATCC_200745	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/729/845/GCA_000729845.1_EbacATCC_200745v1	Epichloe baconii	Contig
E_brac_E4804	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/915/GCA_000222915.1_EpiBra_1.0	Epichloe brachyelytri	Contig
E_bro_ATCC_200750	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/729/905/GCA_000729905.1_EbroATCC_200750v1	Epichloe bromicola	Contig
E_ely_E56	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/315/335/GCA_000315335.1_EElymi1.0	Epichloe elymi	Contig
E_fes_E2368	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/151/575/GCA_000151575.2_ASM15157v2	Epichloe festucae	Scaffold
E_fes_Fl1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/814/445/GCA_003814445.1_ASM381444v1	Epichloe festucae	Complete Genome
E_gan_E7080	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/895/GCA_000222895.2_NeGans_1.0	Epichloe gansuensis	Contig
E_gly_E277	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/225/285/GCA_000225285.2_EpiGly_1.0	Epichloe glyceriae	Contig
E_ine_Epichloe_gansuensis_var_inebrians_E818	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/309/355/GCA_000309355.1_NGansIn1.0	Epichloe inebrians	Contig
E_typ_E5819	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/955/GCA_000222955.2_AciTa_1.0	Epichloe typhina	Contig
E_typ_E8	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/308/955/GCA_000308955.1_ETyphina_1.0	Epichloe typhina	Contig
F_fuj_B14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/315/255/GCA_000315255.1_B14_02	Fusarium fujikuroi	Scaffold
F_fuj_IMI_58289	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/079/805/GCF_900079805.1_Fusarium_fujikuroi_IMI58289_V2	Fusarium fujikuroi	Chromosome
F_gramine_PH_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/240/135/GCF_000240135.3_ASM24013v3	Fusarium graminearum	Chromosome
F_oxy_Fo47	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/271/705/GCA_000271705.2_FO_Fo47_V1	Fusarium oxysporum	Scaffold
F_oxy_Fo5176	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/805/GCA_000222805.1_FOB1	Fusarium oxysporum	Contig
F_oxy_f_sp_cepae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/615/085/GCA_003615085.1_FoC_Fus2_v1	Fusarium oxysporum	Chromosome
F_oxy_f_sp_ciceris	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/757/345/GCA_001757345.1_ASM175734v1	Fusarium oxysporum	Scaffold
F_oxy_f_sp_conglutinans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/519/035/GCA_001519035.1_ASM151903v1	Fusarium oxysporum	Scaffold
F_oxy_f_sp_conglutinans_race_2_54008	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/260/215/GCA_000260215.2_FO_PHW808_V1	Fusarium oxysporum	Scaffold
F_oxy_f_sp_cubense	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/696/625/GCA_001696625.1_C1HIR_9889	Fusarium oxysporum	Contig
F_oxy_f_sp_cubense_race_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/350/345/GCA_000350345.1_Foc1_1.0	Fusarium oxysporum	Scaffold
F_oxy_f_sp_cubense_race_4	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/350/365/GCA_000350365.1_Foc4_1.0	Fusarium oxysporum	Scaffold
F_oxy_f_sp_cubense_tropical_race_4_54006	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/260/195/GCF_000260195.1_FO_II5_V1	Fusarium oxysporum	Scaffold
F_oxy_f_sp_cucumerinum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/702/495/GCA_001702495.1_Foc013	Fusarium oxysporum	Scaffold
F_oxy_f_sp_gladioli	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/233/895/GCA_002233895.1_Fogla_G2	Fusarium oxysporum	Scaffold
F_oxy_f_sp_lagenariae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/233/875/GCA_002233875.1_Folag_005	Fusarium oxysporum	Scaffold
F_oxy_f_sp_lilii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/234/115/GCA_002234115.1_Folil_Fol39	Fusarium oxysporum	Scaffold
F_oxy_f_sp_luffae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/233/855/GCA_002233855.1_Foluf_002	Fusarium oxysporum	Scaffold
F_oxy_f_sp_lycopersici	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/977/725/GCA_003977725.1_FolCA3_D11_v1	Fusarium oxysporum	Chromosome
F_oxy_f_sp_lycopersici_4287	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/955/GCF_000149955.1_ASM14995v2	Fusarium oxysporum	Chromosome
F_oxy_f_sp_lycopersici_MN25	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/975/GCA_000259975.2_FO_MN25_V1	Fusarium oxysporum	Scaffold
F_oxy_f_sp_matthiolae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/755/825/GCA_009755825.1_UMASS_Fom_PHW726_1	Fusarium oxysporum	Scaffold
F_oxy_f_sp_medicaginis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/652/425/GCA_001652425.1_ASM165242v1	Fusarium oxysporum	Scaffold
F_oxy_f_sp_melongenae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/888/865/GCA_001888865.1_ASM188886v1	Fusarium oxysporum	Scaffold
F_oxy_f_sp_melonis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/703/205/GCA_001703205.1_Fom005	Fusarium oxysporum	Scaffold
F_oxy_f_sp_melonis_26406	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/260/495/GCA_000260495.2_FO_melonis_V1	Fusarium oxysporum	Scaffold
F_oxy_f_sp_momordicae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/233/795/GCA_002233795.1_Fomom_004	Fusarium oxysporum	Scaffold
F_oxy_f_sp_narcissi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/233/775/GCA_002233775.1_Fonar_Na5	Fusarium oxysporum	Scaffold
F_oxy_f_sp_nicotianae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/233/785/GCA_002233785.1_Fonic_010	Fusarium oxysporum	Scaffold
F_oxy_f_sp_niveum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/702/505/GCA_001702505.1_ASM170250v1	Fusarium oxysporum	Scaffold
F_oxy_f_sp_pisi_HDV247	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/260/075/GCA_000260075.2_FO_HDV247_V1	Fusarium oxysporum	Scaffold
F_oxy_f_sp_radicis_cucumerinum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/702/695/GCA_001702695.2_ASM170269v2	Fusarium oxysporum	Chromosome
F_oxy_f_sp_radicis_lycopersici_26381	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/260/155/GCA_000260155.3_FO_CL57_V1	Fusarium oxysporum	Scaffold
F_oxy_f_sp_raphani_54005	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/260/235/GCA_000260235.2_FO_PHW815_V1	Fusarium oxysporum	Scaffold
F_oxy_f_sp_tulipae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/233/805/GCA_002233805.1_Fotul_Tu67	Fusarium oxysporum	Scaffold
F_oxy_f_sp_vasinfectum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/602/505/GCA_009602505.1_ASM960250v1	Fusarium oxysporum	Contig
F_oxy_f_sp_vasinfectum_25433	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/260/175/GCA_000260175.2_FO_Cotton_V1	Fusarium oxysporum	Scaffold
F_oxy_NRRL_32931	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/271/745/GCF_000271745.1_FO_FOSC_3_a_V1	Fusarium oxysporum	Scaffold
F_pro_ET1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/067/095/GCF_900067095.1_F._proliferatum_ET1_version_1	Fusarium proliferatum	Scaffold
F_pseudog_CS3096	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/303/195/GCF_000303195.2_FP7	Fusarium pseudograminearum	Chromosome
F_vert_7600	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/555/GCF_000149555.1_ASM14955v1	Fusarium verticillioides	Chromosome
F_virg_Mont_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/585/705/GCA_000585705.1_Fusarium_virguliforme_1.0	Fusarium virguliforme	Contig
Ha_occ_var_citrica	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/885/GCA_004919885.1_ASM491988v1	Hanseniaspora occidentalis	Scaffold
Ha_occ_var_occidentalis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/895/GCA_004919895.1_ASM491989v1	Hanseniaspora occidentalis	Scaffold
Ha_uva_DSM_2768	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/968/475/GCA_000968475.1_Huva2.0	Hanseniaspora uvarum	Contig
Ha_val_NRRL_Y_1626	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/664/025/GCA_001664025.1_Hanva1_1	Hanseniaspora valbyensis	Scaffold
Hi_cap_G186AR	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/115/GCA_000150115.1_ASM15011v1	Histoplasma capsulatum	Scaffold
Hi_cap_G217B	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/170/615/GCA_000170615.1_ASM17061v1	Histoplasma capsulatum	Contig
Hi_cap_H143	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/151/035/GCA_000151035.1_ASM15103v1	Histoplasma capsulatum	Scaffold
Hi_cap_H88	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/151/005/GCA_000151005.2_ASM15100v2	Histoplasma capsulatum	Scaffold
Hi_cap_NAm1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/585/GCF_000149585.1_ASM14958v1	Histoplasma capsulatum	Scaffold
Hi_cap_var_capsulatum_Tmu	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/313/325/GCA_000313325.1_Histoplasma	Histoplasma capsulatum	Contig
K_afr_CBS_2517	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/304/475/GCF_000304475.1_Ka_CBS2517	Kazachstania africana	Chromosome
K_nag_CBS_8797	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/348/985/GCF_000348985.1_ASM34898v1	Kazachstania naganishii	Chromosome
Ma_glob_CBS_7966	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/181/695/GCF_000181695.1_ASM18169v1	Malassezia globosa	Contig
Ma_res_CBS_7877	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/691/605/GCA_003691605.1_ASM369160v1	Malassezia restricta	Chromosome
Ma_sym_ATCC_42132	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/349/305/GCF_000349305.1_ASM34930v2	Malassezia sympodialis	Scaffold
Me_bic_var_bicuspidata_NRRL_YB_4993	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/035/GCF_001664035.1_Metbi1	Metschnikowia bicuspidata	Scaffold
Me_fru_277	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/317/355/GCA_000317355.2_ASM31735v2	Metschnikowia fructicola	Contig
Me_mat_var_maris	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/370/695/GCA_002370695.1_ASM237069v1	Metschnikowia matae	Scaffold
Me_mat_var_matae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/370/655/GCA_002370655.1_ASM237065v1	Metschnikowia matae	Scaffold
Mu_cir_B8987	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/696/935/GCA_000696935.1_MucCirB8987-1.0	Mucor circinelloides	Contig
Mu_cir_f_circinelloides_1006PhL	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/401/635/GCA_000401635.1_Muco_sp_1006Ph_V1	Mucor circinelloides	Scaffold
Mu_indi_B7402	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/697/295/GCA_000697295.1_MucIndB7402-1.0	Mucor indicus	Contig
Mu_irr_B50	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/587/855/GCA_000587855.1_B50	Mucor irregularis	Scaffold
Mu_irr_B7584	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/697/435/GCA_000697435.1_RhiVarB7584-1.0	Mucor irregularis	Contig
Mu_lus_CBS_277_49	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/638/945/GCA_001638945.1_Mucci2	Mucor lusitanicus	Contig
Mu_rac_B9645	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/697/255/GCA_000697255.1_MucRacB9645-1.0	Mucor racemosus	Contig
Mu_vel_B5328	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/696/895/GCA_000696895.1_MucVelB5328-1.0	Mucor velutinosus	Contig
O_parap_DL_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/187/245/GCF_000187245.1_Hansenula_2	Ogataea parapolymorpha	Chromosome
Pa_bras_Pb03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/475/GCA_000150475.2_Paracocci_br_Pb03_V2	Paracoccidioides brasiliensis	Scaffold
Pa_bras_Pb18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/735/GCF_000150735.1_Paracocci_br_Pb18_V2	Paracoccidioides brasiliensis	Scaffold
Pa_lut_Pb01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/705/GCF_000150705.2_Paracocci_br_Pb01_V2	Paracoccidioides lutzii	Scaffold
Pe_bif_FM169	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/577/785/GCA_000577785.1_PBIFFM169_20131217	Penicillium biforme	Scaffold
Pe_came_FM_013	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/513/335/GCA_000513335.1_PCAMFM013_20131106	Penicillium camemberti	Scaffold
Pe_carn_LCP05634	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/577/495/GCA_000577495.1_PCARLCP05634_20131217	Penicillium carneum	Scaffold
Pe_chr_KF_25	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/005/GCA_000816005.1_KF-25_v1	Penicillium chrysogenum	Scaffold
Pe_chr_NCPC10086	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/523/475/GCA_000523475.1_Penc1.0	Penicillium chrysogenum	Scaffold
Pe_dig_Pd01_ZJU	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/485/865/GCA_000485865.1_Pendig1.0	Penicillium digitatum	Contig
Pe_dig_Pd1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/315/645/GCF_000315645.1_PdigPd1_v1	Penicillium digitatum	Scaffold
Pe_dig_PDC_102	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/307/865/GCA_001307865.1_ASM130786v1	Penicillium digitatum	Scaffold
Pe_dig_PHI26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/315/665/GCA_000315665.1_PdigPHI26_v1	Penicillium digitatum	Scaffold
Pe_exp_NRRL_62431	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/584/915/GCA_000584915.1_PenAur1.0	Penicillium expansum	Contig
Pe_exp_T01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/008/385/GCA_001008385.1_ASM100838v1	Penicillium expansum	Contig
Pe_exp_YT02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/072/455/GCA_002072455.1_Pexp1.0	Penicillium expansum	Scaffold
Pe_fus_FM041	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/576/735/GCA_000576735.1_PFUSFM041_20131217	Penicillium fuscoglaucum	Scaffold
Pe_nal_FM193	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/577/395/GCA_000577395.2_PNALFM193_20131217	Penicillium nalgiovense	Scaffold
Pe_oxa_114_2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/346/795/GCA_000346795.1_pde_v1.0	Penicillium oxalicum	Scaffold
Pe_oxa_JU_A10_T	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/383/025/GCA_000383025.1_pdt_v1.0	Penicillium oxalicum	Scaffold
Pe_pan_FM227	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/577/715/GCA_000577715.1_PPANFM227_20131217	Penicillium paneum	Scaffold
Pe_pax_ATCC_26601	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/347/475/GCA_000347475.1_Ppaxilli_v.1.0	Penicillium paxilli	Scaffold
Pe_roq_FM164	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/513/255/GCA_000513255.1_PROQFM164_20130607	Penicillium roqueforti	Scaffold
Pe_rubens_Wisconsin_54_1255	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/226/395/GCF_000226395.1_PenChr_Nov2007	Penicillium rubens	Scaffold
Pi_kud_M12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/286/515/GCA_000286515.1_ASM28651v1	Pichia kudriavzevii	Contig
Pi_mem_NRRL_Y_2026	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/661/235/GCF_001661235.1_Picme2	Pichia membranifaciens	Scaffold
Pn_cari_B80	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/477/545/GCF_001477545.1_Pneu_cari_B80_V3	Pneumocystis carinii	Contig
Pn_jir_RU7	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/477/535/GCF_001477535.1_Pneu_jiro_RU7_V2	Pneumocystis jirovecii	Contig
Pn_mur_B123	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/349/005/GCF_000349005.2_Pneumo_murina_B123_V4	Pneumocystis murina	Contig
Pu_1_1_BBBD_Race_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/151/525/GCA_000151525.2_P_triticina_1_1_V2	Puccinia triticina	Scaffold
Pu_cor_var_avenae_f_sp_avenae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/873/125/GCA_002873125.1_ASM287312v1	Puccinia coronata	Contig
Pu_graminis_f_sp_tritici	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/762/355/GCA_002762355.1_ASM276235v1	Puccinia graminis	Scaffold
Pu_graminis_CRL_75_36_700_3	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/925/GCF_000149925.1_ASM14992v1	Puccinia graminis	Scaffold
Pu_Race_106	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/706/785/GCA_001706785.1_PuccTri106_1.0	Puccinia triticina	Contig
Pu_Race_77	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/706/745/GCA_001706745.1_ASM170674v1	Puccinia triticina	Contig
Pu_str_f_sp_tritici	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/936/605/GCA_001936605.2_ASM193660v2	Puccinia striiformis	Scaffold
Pu_str_f_sp_tritici_08_21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/342/565/GCA_000342565.1_PST_08_21_v01	Puccinia striiformis	Contig
Pu_str_f_sp_tritici_87_7	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/342/625/GCA_000342625.1_PST_87_7_v01	Puccinia striiformis	Contig
Pu_str_f_sp_tritici_CY32	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/474/995/GCA_000474995.1_Cy321.0	Puccinia striiformis	Scaffold
Pu_str_f_sp_tritici_PST_130	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/223/505/GCA_000223505.1_PST-130_1.0	Puccinia striiformis	Contig
Pu_str_f_sp_tritici_PST21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/342/545/GCA_000342545.1_PST21_v01	Puccinia striiformis	Contig
Pu_str_f_sp_tritici_PST43	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/342/525/GCA_000342525.1_PST43_v01	Puccinia striiformis	Contig
Pu_str_f_sp_tritici_PST_78	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/191/645/GCA_001191645.1_P_striiformis_V1	Puccinia striiformis	Scaffold
Py_gri_W97_11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/871/045/GCA_002871045.1_ASM287104v1	Pyricularia grisea	Scaffold
Py_gri_W98_20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/866/905/GCA_002866905.1_Mg_W98-20_1.0	Pyricularia grisea	Contig
Py_ory_4091_5_8	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/376/765/GCA_000376765.1_Mo4091-5-8_1.0	Pyricularia oryzae	Contig
Py_ory_70_15	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/495/GCF_000002495.2_MG8	Pyricularia oryzae	Chromosome
