#name	ftp_path	organism	assembly_level
Sulfol_isl_M_16_40_GCF_000245215_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/215/GCF_000245215.1_ASM24521v2	Sulfolobus islandicus	Chromosome
Sulfol_isl_M_16_43_GCF_000245235_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/235/GCF_000245235.1_ASM24523v2	Sulfolobus islandicus	Chromosome
Sulfol_isl_M_16_47_GCF_000245275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/275/GCF_000245275.1_ASM24527v2	Sulfolobus islandicus	Chromosome
Sulfol_isl_M_16_4_GCF_000022445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/445/GCF_000022445.1_ASM2244v1	Sulfolobus islandicus	Complete Genome
Sulfol_isl_REY15A_GCF_000189555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/189/555/GCF_000189555.1_ASM18955v1	Sulfolobus islandicus	Complete Genome
Sulfol_isl_Y_G_57_14_GCF_000022465_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/465/GCF_000022465.1_ASM2246v1	Sulfolobus islandicus	Complete Genome
Sulfol_isl_Y_N_15_51_GCF_000022485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/485/GCF_000022485.1_ASM2248v1	Sulfolobus islandicus	Complete Genome
Sulfura_tep_GCF_008326385_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/326/385/GCF_008326385.1_SulIC007_1.0	Sulfuracidifex tepidarius	Complete Genome
Sulfura_tep_GCF_008326425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/326/425/GCF_008326425.1_SulIC006_1.0	Sulfuracidifex tepidarius	Complete Genome
Sulfuri_ohw_GCF_009729055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/729/055/GCF_009729055.1_ASM972905v1	Sulfurisphaera ohwakuensis	Complete Genome
Sulfuri_tok_7_GCF_000011205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/205/GCF_000011205.1_ASM1120v1	Sulfurisphaera tokodaii	Complete Genome
T_acidit_GCF_008152015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/152/015/GCF_008152015.1_ASM815201v1	Thermococcus aciditolerans	Complete Genome
T_barop_GCF_001433455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/433/455/GCF_001433455.1_ASM143345v1	Thermococcus barophilus	Complete Genome
T_barop_MP_GCF_000151105_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/151/105/GCF_000151105.2_ASM15110v2	Thermococcus barophilus	Complete Genome
T_baros_GCF_002214465_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/214/465/GCF_002214465.1_ASM221446v1	Thermococcus barossii	Complete Genome
T_cam_GCF_904067545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/067/545/GCF_904067545.1_T_caminus_IRI35c	Thermococcus camini	Complete Genome
T_celer_Vu_13_JCM_8558_GCF_002214365_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/214/365/GCF_002214365.1_ASM221436v1	Thermococcus celer	Complete Genome
T_chi_GCF_002214605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/214/605/GCF_002214605.1_ASM221460v1	Thermococcus chitonophagus	Complete Genome
T_chi_GCF_900012635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/012/635/GCF_900012635.1_Pyrococcus_chitonophagus_genome_sequence	Thermococcus chitonophagus	Complete Genome
T_cle_GCF_000265525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/265/525/GCF_000265525.1_ASM26552v1	Thermococcus cleftensis	Complete Genome
T_eur_GCF_000769655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/769/655/GCF_000769655.1_ASM76965v1	Thermococcus eurythermalis	Complete Genome
T_gam_EJ3_GCF_000022365_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/365/GCF_000022365.1_ASM2236v1	Thermococcus gammatolerans	Complete Genome
T_gor_GCF_002214385_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/214/385/GCF_002214385.1_ASM221438v1	Thermococcus gorgonarius	Complete Genome
T_gua_DSM_11113_GCF_000816105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/816/105/GCF_000816105.1_ASM81610v1	Thermococcus guaymasensis	Complete Genome
T_hen_GCF_900198835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/198/835/GCF_900198835.1_chr_EXT12c	Thermococcus henrietii	Complete Genome
T_ind_GCF_006274605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/274/605/GCF_006274605.1_ASM627460v1	Thermococcus indicus	Complete Genome
T_kod_KOD1_GCF_000009965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/965/GCF_000009965.1_ASM996v1	Thermococcus kodakarensis	Complete Genome
T_litora_DSM_5473_GCF_000246985_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/246/985/GCF_000246985.2_ASM24698v3	Thermococcus litoralis	Complete Genome
T_nau_GCF_000585495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/585/495/GCF_000585495.1_ASM58549v1	Thermococcus nautili	Complete Genome
T_onn_NA1_GCF_000018365_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/365/GCF_000018365.1_ASM1836v1	Thermococcus onnurineus	Complete Genome
T_pac_GCF_002214485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/214/485/GCF_002214485.1_ASM221448v1	Thermococcus pacificus	Complete Genome
T_par_GCF_000517445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/517/445/GCF_000517445.1_ASM51744v1	Thermococcus paralvinellae	Complete Genome
T_pep_GCF_001592435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/592/435/GCF_001592435.1_ASM159243v1	Thermococcus peptonophilus	Complete Genome
T_pie_GCF_001647085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/647/085/GCF_001647085.1_ASM164708v1	Thermococcus piezophilus	Complete Genome
T_pro_GCF_002214585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/214/585/GCF_002214585.1_ASM221458v1	Thermococcus profundus	Complete Genome
T_rad_GCF_002214565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/214/565/GCF_002214565.1_ASM221456v1	Thermococcus radiotolerans	Complete Genome
T_sib_MM_739_GCF_000022545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/545/GCF_000022545.1_ASM2254v1	Thermococcus sibiricus	Complete Genome
T_sicu_GCF_002214505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/214/505/GCF_002214505.1_ASM221450v1	Thermococcus siculi	Complete Genome
T_thi_GCF_002214545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/214/545/GCF_002214545.1_ASM221454v1	Thermococcus thioreducens	Complete Genome
