#name	ftp_path	organism	assembly_level
Ph_soj	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/755/GCF_000149755.1_P.sojae_V3.0	Phytophthora sojae	Scaffold
Ph_tax	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/314/375/GCA_001314375.1_NZFS3642v1	Phytophthora taxon totara	Scaffold
Ph_x_a	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/439/335/GCA_000439335.1_Phyto_alni_1.0	Phytophthora x alni	Scaffold
Pl_ber	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/044/335/GCA_900044335.1_PbK173	Plasmodium berghei	Chromosome
Pl_ber_ANKA	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/002/375/GCF_900002375.1_PBANKA01	Plasmodium berghei	Chromosome
Pl_brasi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/885/115/GCA_001885115.2_Pbrasilianum_v2	Plasmodium brasilianum	Scaffold
Pl_cha_adami	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/565/GCA_900095565.1_PchDK	Plasmodium chabaudi	Chromosome
Pl_cha_chabaudi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/002/335/GCF_900002335.2_PCHAS01	Plasmodium chabaudi	Chromosome
Pl_coa	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/680/005/GCF_001680005.1_ASM168000v1	Plasmodium coatneyi	Chromosome
Pl_cyn	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/180/395/GCA_900180395.1_PcyM	Plasmodium cynomolgi	Chromosome
Pl_cyn_B	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/321/355/GCF_000321355.1_PcynB_1.0	Plasmodium cynomolgi	Chromosome
Pl_falcip	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/632/045/GCA_900632045.1_PfDd2-3	Plasmodium falciparum	Complete Genome
Pl_falcip_303_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/861/075/GCA_001861075.1_303_1	Plasmodium falciparum	Scaffold
Pl_falcip_309_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/861/135/GCA_001861135.1_309_1	Plasmodium falciparum	Scaffold
Pl_falcip_318_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/861/165/GCA_001861165.1_318_1	Plasmodium falciparum	Contig
Pl_falcip_326_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/861/235/GCA_001861235.1_326_1	Plasmodium falciparum	Scaffold
Pl_falcip_327_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/861/055/GCA_001861055.1_327_1	Plasmodium falciparum	Contig
Pl_falcip_365_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/861/175/GCA_001861175.1_365_1	Plasmodium falciparum	Scaffold
Pl_falcip_366_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/861/275/GCA_001861275.1_366_1	Plasmodium falciparum	Contig
Pl_falcip_377_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/861/065/GCA_001861065.1_377_1	Plasmodium falciparum	Contig
Pl_falcip_383_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/861/195/GCA_001861195.1_383_1	Plasmodium falciparum	Contig
Pl_falcip_397_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/861/215/GCA_001861215.1_397_1	Plasmodium falciparum	Scaffold
Pl_falcip_398_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/861/305/GCA_001861305.1_398_1	Plasmodium falciparum	Contig
Pl_falcip_3D7	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/765/GCF_000002765.4_ASM276v2	Plasmodium falciparum	Complete Genome
Pl_falcip_58_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/861/045/GCA_001861045.1_58_1	Plasmodium falciparum	Scaffold
Pl_falcip_7G8	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/435/GCA_000150435.3_Plas_falc_7G8_V1	Plasmodium falciparum	Scaffold
Pl_falcip_CAMP_Malaysia	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/115/GCA_000521115.1_Plas_falc_Malayan_Camp_V1	Plasmodium falciparum	Scaffold
Pl_falcip_D10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/395/GCA_000150395.1_ASM15039v1	Plasmodium falciparum	Scaffold
Pl_falcip_D6	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/415/GCA_000150415.1_ASM15041v1	Plasmodium falciparum	Scaffold
Pl_falcip_Dd2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/149/795/GCA_000149795.1_ASM14979v1	Plasmodium falciparum	Scaffold
Pl_falcip_FCC_2_Hainan	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/375/GCA_000150375.1_ASM15037v1	Plasmodium falciparum	Scaffold
Pl_falcip_FCH_4	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/155/GCA_000521155.1_Plas_falc_FCH_4_V2	Plasmodium falciparum	Scaffold
Pl_falcip_HB3	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/149/665/GCA_000149665.2_ASM14966v2	Plasmodium falciparum	Scaffold
Pl_falcip_IGH_CR14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/186/055/GCA_000186055.2_ASM18605v2	Plasmodium falciparum	Scaffold
Pl_falcip_K1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/355/GCA_000150355.1_ASM15035v1	Plasmodium falciparum	Scaffold
Pl_falcip_MaliPS096_E11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/035/GCA_000521035.1_Plas_falc_MaliPS096_E11_V1	Plasmodium falciparum	Scaffold
Pl_falcip_NF135_5_C10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/075/GCA_000521075.1_Plas_falc_NF135_5_C10_V1	Plasmodium falciparum	Scaffold
Pl_falcip_NF54	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/401/695/GCA_000401695.2_Plas_falc_NF4_V1	Plasmodium falciparum	Scaffold
Pl_falcip_Palo_Alto_Uganda	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/095/GCA_000521095.1_Plas_falc_Uganda_Palo-Alto_FUP_H_V1	Plasmodium falciparum	Scaffold
Pl_falcip_RAJ116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/186/025/GCA_000186025.2_ASM18602v2	Plasmodium falciparum	Scaffold
Pl_falcip_RO_33	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/335/GCA_000150335.1_ASM15033v1	Plasmodium falciparum	Scaffold
Pl_falcip_Santa_Lucia	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/455/GCA_000150455.3_Plas_falc_Santa_Lucia_Salvador_I_V1	Plasmodium falciparum	Scaffold
Pl_falcip_Senegal_V34_04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/315/GCA_000150315.1_ASM15031v1	Plasmodium falciparum	Scaffold
Pl_falcip_Tanzania_2000708	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/055/GCA_000521055.1_Plas_falc_02000708_V1	Plasmodium falciparum	Scaffold
Pl_falcip_UGT5_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/401/715/GCA_000401715.2_Plas_falc_5_1_V1	Plasmodium falciparum	Scaffold
Pl_falcip_Vietnam_Oak_Knoll_FVO	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/015/GCA_000521015.1_Plas_falc_Vietnam_Oak-Knoll_FVO_V1	Plasmodium falciparum	Scaffold
Pl_falcip_VS_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/295/GCA_000150295.1_ASM15029v1	Plasmodium falciparum	Scaffold
Pl_fragi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/956/335/GCF_000956335.1_Plas_frag_nilgiri_V1	Plasmodium fragile	Scaffold
Pl_gab	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/602/025/GCF_001602025.1_ASM160202v1	Plasmodium gaboni	Chromosome
Pl_gal	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/005/855/GCF_900005855.1_PGAL8A	Plasmodium gallinaceum	Scaffold
Pl_gonde	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/157/705/GCF_002157705.1_Pgonderi_assembly01	Plasmodium gonderi	Scaffold
Pl_inui_San_Antonio_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/524/495/GCF_000524495.1_Plas_inui_San_Antonio_1_V1	Plasmodium inui	Scaffold
Pl_kno	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/162/085/GCA_900162085.1_PkA1H1_v1	Plasmodium knowlesi	Chromosome
Pl_kno_H	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/006/355/GCF_000006355.1_ASM635v1	Plasmodium knowlesi	Chromosome
Pl_mal	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/090/045/GCF_900090045.1_PmUG01	Plasmodium malariae	Chromosome
Pl_ovale	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/090/025/GCA_900090025.2_PowCR01	Plasmodium ovale	Chromosome
Pl_ovale_curtisi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/088/555/GCA_900088555.1_Poc1	Plasmodium ovale	Scaffold
Pl_ovale_wallikeri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/088/485/GCA_900088485.1_Pow1	Plasmodium ovale	Scaffold
Pl_rei	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/601/855/GCF_001601855.1_ASM160185v1	Plasmodium reichenowi	Chromosome
Pl_rel	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/005/765/GCF_900005765.1_PRELSG	Plasmodium relictum	Chromosome
Pl_sp_D	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/240/055/GCA_900240055.1_PGABG02	Plasmodium sp. DRC-Itaito	Chromosome
Pl_sp_gorilla_clade_G1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/595/GCA_900095595.1_PPRFG01	Plasmodium sp. gorilla clade G1	Chromosome
Pl_sp_gorilla_clade_G2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/097/015/GCF_900097015.1_PADLG01	Plasmodium sp. gorilla clade G2	Chromosome
Pl_sp_gorilla_clade_G3	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/097/035/GCA_900097035.1_PBLACG01	Plasmodium sp. gorilla clade G3	Chromosome
Pl_vin_brucechwatti	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/617/815/GCA_900617815.1_Pvb1-69-2	Plasmodium vinckei	Chromosome
Pl_vin_petteri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/617/785/GCA_900617785.1_Pch2CR-2	Plasmodium vinckei	Chromosome
Pl_vin_vinckei	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/709/005/GCF_000709005.1_Plas_vinc_vinckei_V1	Plasmodium vinckei	Scaffold
Pl_viv	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/415/GCF_000002415.2_ASM241v2	Plasmodium vivax	Chromosome
Pl_viv_Brazil_I	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/320/645/GCA_000320645.2_PV_Brazil_I_V1	Plasmodium vivax	Scaffold
Pl_viv_India_VII	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/320/625/GCA_000320625.2_PV_India_VII_V2	Plasmodium vivax	Scaffold
Pl_viv_Mauritania_I	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/320/665/GCA_000320665.2_PV_Mauritania_I_V1	Plasmodium vivax	Scaffold
Pl_viv_North_Korean	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/320/685/GCA_000320685.2_PV_N_Korean_V1	Plasmodium vivax	Scaffold
Pl_yoe	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/002/385/GCF_900002385.1_PY17X01	Plasmodium yoelii	Chromosome
Pl_yoe_17X	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/505/035/GCA_000505035.1_Plas_yoel_17X_V2	Plasmodium yoelii	Scaffold
Pl_yoe_killicki	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/617/825/GCA_900617825.1_Pvk194ZZ-2	Plasmodium yoelii	Chromosome
Pl_yoe_yoelii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/003/085/GCA_000003085.2_ASM308v2	Plasmodium yoelii	Contig
Py_aph_DAOM_BR444	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/387/445/GCA_000387445.2_pag1_scaffolds_v1	Pythium aphanidermatum	Scaffold
Py_arr_ATCC_12531	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/387/505/GCA_000387505.2_par_scaffolds_v1	Pythium arrhenomanes	Scaffold
Py_brass	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/271/595/GCA_008271595.1_ASM827159v1	Pythium brassicum	Scaffold
Py_gui	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/730/235/GCA_003730235.1_ASM373023v1	Pythium guiyangense	Contig
Py_ins	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/764/265/GCA_000764265.1_ASM76426v1	Pythium insidiosum	Scaffold
Py_irr	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/117/815/GCA_004117815.1_PIRR_v1	Pythium irregulare	Scaffold
Py_irr_DAOM_BR486	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/387/425/GCA_000387425.2_pir_scaffolds_v1	Pythium irregulare	Scaffold
Py_iwa_DAOM_BR242034	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/387/465/GCA_000387465.2_piw_scaffolds_v1	Pythium iwayamai	Scaffold
Py_oli	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/573/145/GCA_001573145.1_ASM157314v1	Pythium oligandrum	Scaffold
Py_peri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/922/765/GCA_001922765.1_Pythium_periplocum_1.0	Pythium periplocum	Scaffold
Th_ann	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/225/GCF_000003225.3_ASM322v1	Theileria annulata	Chromosome
Th_equi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/189/625/GCA_002189625.1_ASM218962v1	Theileria equi	Chromosome
Th_equi_WA	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/415/GCF_000342415.1_JCVI-bewag-v1.1	Theileria equi	Chromosome
Th_ori	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/072/525/GCA_003072525.1_ASM307252v1	Theileria orientalis	Scaffold
Th_ori_Shintoku	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/740/895/GCF_000740895.1_ASM74089v1	Theileria orientalis	Complete Genome
#Th_parva	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/165/365/GCA_000165365.1_ASM16536v1	Theileria parva	Chromosome
Th_parva_Muguga	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/165/365/GCF_000165365.1_ASM16536v1	Theileria parva	Chromosome
To_gondii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/761/385/GCA_009761385.1_ASM976138v1	Toxoplasma gondii	Chromosome
To_gondii_ARI	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/250/965/GCA_000250965.2_TGARI_v2	Toxoplasma gondii	Scaffold
To_gondii_CAST	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/256/705/GCA_000256705.2_TGCAST_v2	Toxoplasma gondii	Scaffold
To_gondii_COUG	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/338/675/GCA_000338675.2_TGCOUG_v2	Toxoplasma gondii	Scaffold
To_gondii_CtCo5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/278/365/GCA_000278365.1_ASM27836v1	Toxoplasma gondii	Contig
To_gondii_FOU	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/224/905/GCA_000224905.2_TGFOU1v02	Toxoplasma gondii	Scaffold
To_gondii_GAB2_2007_GAL_DOM2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/525/GCA_000325525.2_TGGABGALDOM2_v2.1	Toxoplasma gondii	Scaffold
To_gondii_GT1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/149/715/GCA_000149715.2_TGGT1	Toxoplasma gondii	Scaffold
To_gondii_MAS	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/224/865/GCA_000224865.2_TGMAS1_v2	Toxoplasma gondii	Scaffold
To_gondii_ME49	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/006/565/GCF_000006565.2_TGA4	Toxoplasma gondii	Chromosome
To_gondii_p89	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/224/885/GCA_000224885.2_TGP89A_v02	Toxoplasma gondii	Scaffold
To_gondii_RH	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/593/265/GCA_001593265.1_ToxRH1.0	Toxoplasma gondii	Scaffold
To_gondii_RUB	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/224/805/GCA_000224805.2_TGRUB_v2	Toxoplasma gondii	Scaffold
To_gondii_TgCATBr5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/835/GCA_000259835.1_TGCATBR5	Toxoplasma gondii	Contig
To_gondii_TgCATBr9	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/224/825/GCA_000224825.2_TGCATBR9_v2	Toxoplasma gondii	Scaffold
To_gondii_TgCatPRC2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/256/725/GCA_000256725.2_TGCATPRC2_v2	Toxoplasma gondii	Scaffold
To_gondii_VAND	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/224/845/GCA_000224845.2_TGVAND_v2	Toxoplasma gondii	Scaffold
To_gondii_VEG	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/015/GCA_000150015.2_TGVEG	Toxoplasma gondii	Scaffold
Tr_equiperdum_OVI_V2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/457/755/GCA_001457755.2_Trypanosoma_equiperdum_OVI_V2	Trypanosoma equiperdum	Scaffold
Tr_bruc_brucei	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/497/135/GCA_900497135.1_HGAP3_Tb427v9	Trypanosoma brucei	Scaffold
Tr_bruc_brucei_TREU927	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/445/GCF_000002445.2_ASM244v1	Trypanosoma brucei	Chromosome
Tr_bruc_equiperdum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/543/875/GCA_003543875.1_ASM354387v1	Trypanosoma brucei	Chromosome
Tr_bruc_gambiense_DAL972	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/295/GCF_000210295.1_ASM21029v1	Trypanosoma brucei	Chromosome
Tr_cong	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/287/245/GCA_002287245.1_ASM228724v1	Trypanosoma congolense	Contig
Tr_cong_IL3000	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/227/395/GCA_000227395.2_ASM22739v2	Trypanosoma congolense	Scaffold
Tr_cono	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/719/485/GCF_003719485.1_ASM371948v1	Trypanosoma conorhini	Scaffold
Tr_cru	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/209/065/GCA_000209065.1_ASM20906v1	Trypanosoma cruzi	Scaffold
Tr_cru_CL_Brener	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/209/065/GCF_000209065.1_ASM20906v1	Trypanosoma cruzi	Scaffold
Tr_cru_cruzi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/219/105/GCA_002219105.2_TcruziDm28cPB1	Trypanosoma cruzi	Contig
Tr_cru_Dm28c	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/496/795/GCA_000496795.1_T.cruzi.Dm28c_v01	Trypanosoma cruzi	Contig
Tr_cru_Esmeraldo	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/327/425/GCA_000327425.1_Trypanosoma_cruzi-5.1.3	Trypanosoma cruzi	Scaffold
Tr_cru_JR_cl_4	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/331/405/GCA_000331405.1_Trypanosoma_cruzi_JR_cl4-1.1.4	Trypanosoma cruzi	Scaffold
Tr_cru_marinkellei	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/300/495/GCA_000300495.1_ASM30049v1	Trypanosoma cruzi	Contig
Tr_cru_Tula_cl2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/365/225/GCA_000365225.1_Trypanosoma_cruzi_Tula_cl2-1.0.1	Trypanosoma cruzi	Scaffold
Tr_grayi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/691/245/GCF_000691245.1_Tgr_V1	Trypanosoma grayi	Scaffold
Tr_ran	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/719/475/GCF_003719475.1_ASM371947v1	Trypanosoma rangeli	Scaffold
Tr_ran_SC58	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/492/115/GCA_000492115.1_T_rangeli_SC58v1	Trypanosoma rangeli	Contig
Tr_the	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/087/225/GCF_002087225.1_Tth_v3	Trypanosoma theileri	Scaffold
Tr_viv_Y486	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/227/375/GCA_000227375.1_ASM22737v1	Trypanosoma vivax	Contig
